epoch 0:	gram:4.88e-02 	 Rec:5.46e-02 	 Color:0.00e+00 	Time: 0.01
epoch 50:	gram:1.26e-02 	 Rec:3.93e-03 	 Color:0.00e+00 	Time: 0.65
epoch 100:	gram:1.13e-02 	 Rec:3.90e-03 	 Color:0.00e+00 	Time: 0.57
epoch 150:	gram:9.90e-03 	 Rec:3.28e-03 	 Color:0.00e+00 	Time: 0.57
epoch 200:	gram:9.57e-03 	 Rec:2.93e-03 	 Color:0.00e+00 	Time: 0.55
epoch 250:	gram:1.30e-02 	 Rec:3.30e-03 	 Color:0.00e+00 	Time: 0.55
epoch 300:	gram:9.28e-03 	 Rec:2.84e-03 	 Color:0.00e+00 	Time: 0.55
epoch 350:	gram:1.03e-02 	 Rec:2.54e-03 	 Color:0.00e+00 	Time: 0.57
epoch 400:	gram:1.52e-02 	 Rec:2.97e-03 	 Color:0.00e+00 	Time: 0.55
epoch 450:	gram:1.37e-02 	 Rec:2.94e-03 	 Color:0.00e+00 	Time: 0.55
epoch 500:	gram:1.36e-02 	 Rec:2.94e-03 	 Color:0.00e+00 	Time: 0.55
epoch 550:	gram:9.41e-03 	 Rec:2.42e-03 	 Color:0.00e+00 	Time: 0.58
epoch 600:	gram:1.30e-02 	 Rec:2.97e-03 	 Color:0.00e+00 	Time: 0.56
epoch 650:	gram:1.40e-02 	 Rec:2.59e-03 	 Color:0.00e+00 	Time: 0.55
epoch 700:	gram:1.29e-02 	 Rec:2.43e-03 	 Color:0.00e+00 	Time: 0.56
epoch 750:	gram:9.17e-03 	 Rec:2.32e-03 	 Color:0.00e+00 	Time: 0.59
epoch 800:	gram:1.24e-02 	 Rec:2.48e-03 	 Color:0.00e+00 	Time: 0.56
epoch 850:	gram:1.11e-02 	 Rec:2.04e-03 	 Color:0.00e+00 	Time: 0.55
epoch 900:	gram:1.26e-02 	 Rec:2.18e-03 	 Color:0.00e+00 	Time: 0.57
epoch 950:	gram:1.28e-02 	 Rec:2.25e-03 	 Color:0.00e+00 	Time: 0.54
epoch 1000:	gram:1.22e-02 	 Rec:1.84e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1050:	gram:1.26e-02 	 Rec:2.19e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1100:	gram:1.05e-02 	 Rec:2.04e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1150:	gram:9.49e-03 	 Rec:1.99e-03 	 Color:0.00e+00 	Time: 0.58
epoch 1200:	gram:8.89e-03 	 Rec:2.01e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1250:	gram:8.91e-03 	 Rec:1.69e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1300:	gram:1.00e-02 	 Rec:1.69e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1350:	gram:1.03e-02 	 Rec:1.86e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1400:	gram:1.05e-02 	 Rec:1.75e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1450:	gram:1.04e-02 	 Rec:1.93e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1500:	gram:1.11e-02 	 Rec:1.88e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1550:	gram:1.10e-02 	 Rec:1.75e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1600:	gram:9.07e-03 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1650:	gram:1.00e-02 	 Rec:1.81e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1700:	gram:1.09e-02 	 Rec:1.74e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1750:	gram:1.18e-02 	 Rec:1.47e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1800:	gram:9.80e-03 	 Rec:1.48e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1850:	gram:9.63e-03 	 Rec:1.52e-03 	 Color:0.00e+00 	Time: 0.55
epoch 1900:	gram:8.68e-03 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.56
epoch 1950:	gram:1.15e-02 	 Rec:1.61e-03 	 Color:0.00e+00 	Time: 0.56
epoch 2000:	gram:9.79e-03 	 Rec:1.69e-03 	 Color:0.00e+00 	Time: 0.56
epoch 2050:	gram:1.04e-02 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 0.61
epoch 2100:	gram:9.08e-03 	 Rec:1.43e-03 	 Color:0.00e+00 	Time: 0.56
epoch 2150:	gram:7.62e-03 	 Rec:1.54e-03 	 Color:0.00e+00 	Time: 0.60
epoch 2200:	gram:8.88e-03 	 Rec:1.35e-03 	 Color:0.00e+00 	Time: 0.55
epoch 2250:	gram:9.76e-03 	 Rec:1.44e-03 	 Color:0.00e+00 	Time: 0.55
epoch 2300:	gram:9.14e-03 	 Rec:1.47e-03 	 Color:0.00e+00 	Time: 0.55
epoch 2350:	gram:8.28e-03 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 0.55
epoch 2400:	gram:1.21e-02 	 Rec:1.58e-03 	 Color:0.00e+00 	Time: 0.56
epoch 2450:	gram:1.02e-02 	 Rec:1.28e-03 	 Color:0.00e+00 	Time: 0.57
epoch 2500:	gram:1.18e-02 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 0.59
epoch 2550:	gram:1.14e-02 	 Rec:1.58e-03 	 Color:0.00e+00 	Time: 0.57
epoch 2600:	gram:9.51e-03 	 Rec:1.45e-03 	 Color:0.00e+00 	Time: 0.58
epoch 2650:	gram:9.95e-03 	 Rec:1.48e-03 	 Color:0.00e+00 	Time: 0.56
epoch 2700:	gram:1.05e-02 	 Rec:1.61e-03 	 Color:0.00e+00 	Time: 0.57
epoch 2750:	gram:1.16e-02 	 Rec:1.89e-03 	 Color:0.00e+00 	Time: 0.55
epoch 2800:	gram:9.37e-03 	 Rec:1.30e-03 	 Color:0.00e+00 	Time: 0.56
epoch 2850:	gram:9.49e-03 	 Rec:2.46e-03 	 Color:0.00e+00 	Time: 0.59
epoch 2900:	gram:9.80e-03 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 0.55
epoch 2950:	gram:8.78e-03 	 Rec:1.40e-03 	 Color:0.00e+00 	Time: 0.58
epoch 3000:	gram:1.07e-02 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.61
epoch 3050:	gram:1.07e-02 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.64
epoch 3100:	gram:9.12e-03 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.59
epoch 3150:	gram:9.09e-03 	 Rec:1.28e-03 	 Color:0.00e+00 	Time: 0.59
epoch 3200:	gram:1.16e-02 	 Rec:1.10e-03 	 Color:0.00e+00 	Time: 0.56
epoch 3250:	gram:9.79e-03 	 Rec:1.39e-03 	 Color:0.00e+00 	Time: 0.57
epoch 3300:	gram:1.18e-02 	 Rec:1.56e-03 	 Color:0.00e+00 	Time: 0.56
epoch 3350:	gram:9.46e-03 	 Rec:1.32e-03 	 Color:0.00e+00 	Time: 0.59
epoch 3400:	gram:9.29e-03 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 0.59
epoch 3450:	gram:8.53e-03 	 Rec:1.38e-03 	 Color:0.00e+00 	Time: 0.59
epoch 3500:	gram:1.01e-02 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 0.56
epoch 3550:	gram:8.48e-03 	 Rec:1.49e-03 	 Color:0.00e+00 	Time: 0.56
epoch 3600:	gram:9.78e-03 	 Rec:1.21e-03 	 Color:0.00e+00 	Time: 0.57
epoch 3650:	gram:1.01e-02 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.58
epoch 3700:	gram:1.07e-02 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 0.62
epoch 3750:	gram:1.13e-02 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.57
epoch 3800:	gram:1.22e-02 	 Rec:3.04e-03 	 Color:0.00e+00 	Time: 0.56
epoch 3850:	gram:9.61e-03 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.62
epoch 3900:	gram:8.42e-03 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.57
epoch 3950:	gram:9.12e-03 	 Rec:1.14e-03 	 Color:0.00e+00 	Time: 0.60
epoch 4000:	gram:1.07e-02 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.61
epoch 4050:	gram:8.79e-03 	 Rec:1.19e-03 	 Color:0.00e+00 	Time: 0.66
epoch 4100:	gram:9.44e-03 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.59
epoch 4150:	gram:8.80e-03 	 Rec:1.04e-03 	 Color:0.00e+00 	Time: 0.63
epoch 4200:	gram:7.52e-03 	 Rec:1.40e-03 	 Color:0.00e+00 	Time: 0.60
epoch 4250:	gram:9.26e-03 	 Rec:1.07e-03 	 Color:0.00e+00 	Time: 0.58
epoch 4300:	gram:7.94e-03 	 Rec:1.24e-03 	 Color:0.00e+00 	Time: 0.57
epoch 4350:	gram:1.04e-02 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 0.57
epoch 4400:	gram:8.83e-03 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.57
epoch 4450:	gram:8.82e-03 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 0.57
epoch 4500:	gram:8.28e-03 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.59
epoch 4550:	gram:9.00e-03 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.59
epoch 4600:	gram:7.87e-03 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 0.57
epoch 4650:	gram:7.18e-03 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.56
epoch 4700:	gram:9.38e-03 	 Rec:9.94e-04 	 Color:0.00e+00 	Time: 0.56
epoch 4750:	gram:9.82e-03 	 Rec:9.84e-04 	 Color:0.00e+00 	Time: 0.58
epoch 4800:	gram:1.21e-02 	 Rec:1.73e-03 	 Color:0.00e+00 	Time: 0.59
epoch 4850:	gram:7.88e-03 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.56
epoch 4900:	gram:1.07e-02 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.61
epoch 4950:	gram:9.72e-03 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 0.56
epoch 5000:	gram:9.01e-03 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 0.56
epoch 5050:	gram:9.21e-03 	 Rec:9.91e-04 	 Color:0.00e+00 	Time: 0.62
epoch 5100:	gram:9.27e-03 	 Rec:1.05e-03 	 Color:0.00e+00 	Time: 0.57
epoch 5150:	gram:8.07e-03 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.62
epoch 5200:	gram:8.78e-03 	 Rec:9.78e-04 	 Color:0.00e+00 	Time: 0.57
epoch 5250:	gram:8.67e-03 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 0.59
epoch 5300:	gram:8.41e-03 	 Rec:9.49e-04 	 Color:0.00e+00 	Time: 0.57
epoch 5350:	gram:8.64e-03 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 0.59
epoch 5400:	gram:1.03e-02 	 Rec:1.10e-03 	 Color:0.00e+00 	Time: 0.57
epoch 5450:	gram:9.97e-03 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.56
epoch 5500:	gram:8.22e-03 	 Rec:9.44e-04 	 Color:0.00e+00 	Time: 0.57
epoch 5550:	gram:9.35e-03 	 Rec:8.53e-04 	 Color:0.00e+00 	Time: 0.58
epoch 5600:	gram:7.13e-03 	 Rec:9.67e-04 	 Color:0.00e+00 	Time: 0.58
epoch 5650:	gram:9.19e-03 	 Rec:9.31e-04 	 Color:0.00e+00 	Time: 0.59
epoch 5700:	gram:9.83e-03 	 Rec:9.22e-04 	 Color:0.00e+00 	Time: 0.59
epoch 5750:	gram:1.17e-02 	 Rec:8.78e-04 	 Color:0.00e+00 	Time: 0.57
epoch 5800:	gram:6.60e-03 	 Rec:9.57e-04 	 Color:0.00e+00 	Time: 0.58
epoch 5850:	gram:8.46e-03 	 Rec:9.09e-04 	 Color:0.00e+00 	Time: 0.59
epoch 5900:	gram:1.18e-02 	 Rec:1.26e-03 	 Color:0.00e+00 	Time: 0.56
epoch 5950:	gram:1.05e-02 	 Rec:9.14e-04 	 Color:0.00e+00 	Time: 0.58
epoch 6000:	gram:9.48e-03 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 0.60
epoch 6050:	gram:9.01e-03 	 Rec:9.17e-04 	 Color:0.00e+00 	Time: 0.59
epoch 6100:	gram:1.11e-02 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 0.56
epoch 6150:	gram:9.36e-03 	 Rec:9.87e-04 	 Color:0.00e+00 	Time: 0.55
epoch 6200:	gram:8.56e-03 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 0.55
epoch 6250:	gram:9.09e-03 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 0.56
epoch 6300:	gram:9.78e-03 	 Rec:8.44e-04 	 Color:0.00e+00 	Time: 0.57
epoch 6350:	gram:9.16e-03 	 Rec:8.57e-04 	 Color:0.00e+00 	Time: 0.57
epoch 6400:	gram:8.33e-03 	 Rec:8.91e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6450:	gram:1.03e-02 	 Rec:6.98e-04 	 Color:0.00e+00 	Time: 0.58
epoch 6500:	gram:1.12e-02 	 Rec:6.45e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6550:	gram:1.09e-02 	 Rec:6.27e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6600:	gram:8.45e-03 	 Rec:6.17e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6650:	gram:8.24e-03 	 Rec:6.11e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6700:	gram:8.73e-03 	 Rec:5.99e-04 	 Color:0.00e+00 	Time: 0.55
epoch 6750:	gram:9.32e-03 	 Rec:6.01e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6800:	gram:9.65e-03 	 Rec:5.99e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6850:	gram:7.87e-03 	 Rec:5.99e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6900:	gram:7.45e-03 	 Rec:5.78e-04 	 Color:0.00e+00 	Time: 0.56
epoch 6950:	gram:6.44e-03 	 Rec:5.69e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7000:	gram:8.99e-03 	 Rec:5.69e-04 	 Color:0.00e+00 	Time: 0.59
epoch 7050:	gram:8.44e-03 	 Rec:5.74e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7100:	gram:9.91e-03 	 Rec:5.44e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7150:	gram:7.75e-03 	 Rec:5.66e-04 	 Color:0.00e+00 	Time: 0.58
epoch 7200:	gram:8.97e-03 	 Rec:5.51e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7250:	gram:8.01e-03 	 Rec:5.45e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7300:	gram:9.39e-03 	 Rec:5.56e-04 	 Color:0.00e+00 	Time: 0.57
epoch 7350:	gram:6.81e-03 	 Rec:5.35e-04 	 Color:0.00e+00 	Time: 0.59
epoch 7400:	gram:8.15e-03 	 Rec:5.63e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7450:	gram:7.93e-03 	 Rec:5.27e-04 	 Color:0.00e+00 	Time: 0.55
epoch 7500:	gram:8.52e-03 	 Rec:5.45e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7550:	gram:7.98e-03 	 Rec:5.42e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7600:	gram:7.73e-03 	 Rec:5.22e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7650:	gram:8.87e-03 	 Rec:5.33e-04 	 Color:0.00e+00 	Time: 0.58
epoch 7700:	gram:8.20e-03 	 Rec:5.31e-04 	 Color:0.00e+00 	Time: 0.57
epoch 7750:	gram:8.71e-03 	 Rec:5.49e-04 	 Color:0.00e+00 	Time: 0.56
epoch 7800:	gram:7.06e-03 	 Rec:5.24e-04 	 Color:0.00e+00 	Time: 0.59
epoch 7850:	gram:8.86e-03 	 Rec:5.17e-04 	 Color:0.00e+00 	Time: 0.57
epoch 7900:	gram:9.82e-03 	 Rec:5.11e-04 	 Color:0.00e+00 	Time: 0.58
epoch 7950:	gram:7.43e-03 	 Rec:5.20e-04 	 Color:0.00e+00 	Time: 0.57
